<ImageInformation>
ImageNumX,10
ImageNumY,13
ImageNumZ,1
ImageSizeX,2500
ImageSizeY,1800
OverlapX,100
OverlapY,100
UmPerPixelX,0.24
UmPerPixelY,0.24
UmPerLayerZ,1000
ImageFormat,1
ImageQuality,10
</ImageInformation>
<GrabPositionInformation>
XNo,YNo,ZNo,PosX[nm],PosY[nm],PosZ[nm]
</GrabPositionInformation>
<DepthImageInformation>
ImageNumZ,0
ImageSizeX,0
ImageSizeY,0
UmPerPixelX,0
UmPerPixelY,0
UmPerLayerZ,0
ImageFormat,0
ImageQuality,0
</DepthImageInformation>
<Result>
ProcArea,30551040
</Result>
<ResultDatas>
No,ImageNoX,ImageNoY,ImageNoZ,ElpsLabel,ObjLabel,Average,GravX,GravY,Angle,MjrAx,MnrAx,X2,Status,DepthAve
0,0,0,0,0,3,0,379.367,54.329,47.699,37.924,37.692,9.846,0,0
1,0,0,0,1,4,0,127.874,75.353,-25.621,36.75,34.661,9.525,0,0
2,0,0,0,2,6,0,206.235,152.793,74.403,37.484,37.205,9.802,0,0
3,0,0,0,3,7,0,151.083,268.892,43.225,37.287,36.739,9.714,0,0
4,0,0,0,4,8,0,212.703,301.013,64.307,36.782,36.707,9.645,0,0
5,0,0,0,5,9,0,545.673,317.35,-43.062,38.266,37.901,9.918,0,0
6,0,0,0,6,10,0,288.918,361.973,127.965,37.736,37.645,9.815,0,0
7,1,0,0,0,1,0,635.258,85.603,83.064,36.646,36.298,9.65,0,0
8,1,0,0,1,2,0,984.427,87.101,88.199,37.222,37.017,9.743,0,0
9,1,0,0,2,3,0,1051.582,92.171,3.941,37.184,36.949,9.729,0,0
10,1,0,0,3,5,0,694.035,120.385,94.698,36.537,36.215,9.625,0,0
11,1,0,0,4,6,0,923.076,135.221,117.92,37.421,37.133,9.784,0,0
12,1,0,0,5,7,0,624.086,204.363,118.986,36.513,36.301,9.633,0,0
13,1,0,0,6,8,0,971.429,253.366,15.404,37.316,37.199,9.779,0,0
14,1,0,0,7,9,0,857.55,272.991,-18.112,36.51,36.336,9.637,0,0
15,1,0,0,8,10,0,747.617,290.226,119.556,37.887,37.141,9.845,0,0
16,1,0,0,9,11,0,954.809,329.043,102.622,37.616,37.49,9.78,0,0
17,1,0,0,10,12,0,707.969,346.728,-15.721,37.11,37.026,9.808,0,0
18,2,0,0,0,0,0,1738.816,26.53,90.285,41.386,29.633,9.096,0,0
19,2,0,0,1,1,0,1255.228,34.871,42.045,37.86,37.777,9.849,0,0
20,2,0,0,2,2,0,1579.41,67.529,67.429,37.419,37.272,9.802,0,0
21,2,0,0,3,3,0,1181.667,99.033,32.274,36.256,36.202,9.509,0,0
22,2,0,0,4,4,0,1420.586,139.009,54.468,36.743,36.301,9.663,0,0
23,2,0,0,5,6,0,1237.974,303.037,65.338,36.957,36.351,9.697,0,0
24,2,0,0,6,7,0,1622.046,402.293,117.08,38.233,38.011,9.928,0,0
25,2,0,0,7,8,0,1228.998,421.268,-0.799,41.305,24.068,8.665,0,0
26,3,0,0,0,2,0,1879.995,21.245,-2.706,36.475,36.098,9.601,0,0
27,3,0,0,1,4,0,2178.057,56.125,1.447,37.699,35.843,9.504,0,0
28,3,0,0,2,5,0,2130.985,78.773,70.74,37.675,37.383,9.85,0,0
29,3,0,0,3,6,0,2277.563,85.757,34.912,37.613,37.275,9.751,0,0
30,3,0,0,4,7,0,1755.407,214.72,74.765,36.326,35.827,9.545,0,0
31,3,0,0,5,9,0,2179.321,297.729,113.672,37.416,37.079,9.776,0,0
32,3,0,0,6,10,0,2068.665,330.241,115.371,38.044,37.604,9.85,0,0
33,3,0,0,7,11,0,1894.71,343.037,69.765,37.35,37.093,9.77,0,0
34,3,0,0,8,12,0,1842.011,377.818,54.956,37.466,37.032,9.777,0,0
35,4,0,0,0,1,0,2570.367,148.538,74.659,37.1,36.444,9.651,0,0
36,4,0,0,1,2,0,2756.642,157.648,124.607,37.505,37.201,9.805,0,0
37,4,0,0,2,3,0,2624.231,226.256,99.386,37.221,36.95,9.734,0,0
38,4,0,0,3,4,0,2339.682,226.78,38.176,37.069,36.683,9.757,0,0
39,4,0,0,4,5,0,2387.559,253.878,47.151,36.776,36.426,9.684,0,0
40,4,0,0,5,6,0,2716.331,316.617,127.603,37.595,37.531,9.859,0,0
41,4,0,0,6,7,0,2442.383,356.568,84.4,37.092,36.737,9.767,0,0
42,4,0,0,7,8,0,2573.982,374.427,41.809,37.291,37.244,9.782,0,0
43,5,0,0,0,1,0,3333.342,87.424,71.886,37.615,37.375,9.841,0,0
44,5,0,0,1,2,0,2930.243,101.038,55.909,37.04,36.892,9.703,0,0
45,5,0,0,2,3,0,3074.938,138.916,98.801,37.32,37.033,9.758,0,0
46,5,0,0,3,4,0,3308.296,171.931,17.759,37.336,37.265,9.79,0,0
47,5,0,0,4,6,0,3060.148,279.869,90.803,37.202,36.982,9.736,0,0
48,5,0,0,5,7,0,3329.952,326.394,106.794,37.453,37.071,9.78,0,0
49,6,0,0,0,0,0,3749.924,72.079,93.841,37.438,37.146,9.711,0,0
50,6,0,0,1,1,0,3501.365,142.715,37.891,36.887,36.636,9.649,0,0
51,6,0,0,2,2,0,4010.974,151.731,-33.002,37.956,37.677,9.848,0,0
52,6,0,0,3,4,0,3545.684,195.191,70.877,37.141,36.809,9.705,0,0
53,6,0,0,4,5,0,3967.146,223.953,99.182,38.112,38.013,9.912,0,0
54,6,0,0,5,6,0,3484.442,265.914,56.903,36.74,36.323,9.666,0,0
55,6,0,0,6,7,0,3762.394,277.614,71.325,37.222,36.844,9.798,0,0
56,7,0,0,0,2,0,4062.939,156.759,30.938,37.038,36.931,9.786,0,0
57,7,0,0,1,3,0,4542.871,206.015,14.828,37.261,37.177,9.769,0,0
58,7,0,0,2,4,0,4115.634,255.315,44.528,38.092,37.626,9.859,0,0
59,7,0,0,3,5,0,4436.707,258.612,107.094,37.351,37.262,9.792,0,0
