<ImageInformation>
ImageNumX,10
ImageNumY,13
ImageNumZ,2
ImageSizeX,2500
ImageSizeY,1800
OverlapX,100
OverlapY,100
UmPerPixelX,0.24
UmPerPixelY,0.24
UmPerLayerZ,1000
ImageFormat,1
ImageQuality,10
</ImageInformation>
<GrabPositionInformation>
XNo,YNo,ZNo,PosX[nm],PosY[nm],PosZ[nm]
</GrabPositionInformation>
<DepthImageInformation>
ImageNumZ,0
ImageSizeX,0
ImageSizeY,0
UmPerPixelX,0
UmPerPixelY,0
UmPerLayerZ,0
ImageFormat,0
ImageQuality,0
</DepthImageInformation>
<Result>
ProcArea,30551040
</Result>
<ResultDatas>
No,ImageNoX,ImageNoY,ImageNoZ,ElpsLabel,ObjLabel,Average,GravX,GravY,Angle,MjrAx,MnrAx,X2,Status,DepthAve
0,0,0,1,0,0,0,416.098,33.878,117.706,28.798,28.72,8.559,0,0
1,0,0,1,1,1,0,110.813,83.308,118.805,28.446,28.291,8.531,0,0
2,0,0,1,2,2,0,388.65,132.871,121.039,28.751,28.596,8.534,0,0
3,0,0,1,3,3,0,379.261,365.612,54.716,28.704,28.646,8.623,0,0
4,1,0,1,0,1,0,726.081,42.606,30.008,29.269,29.026,8.675,0,0
5,1,0,1,1,2,0,756.101,46.608,23.764,29.483,29.028,8.707,0,0
6,1,0,1,2,3,0,738.868,78.168,58.133,28.598,28.458,8.578,0,0
7,1,0,1,3,4,0,1135.821,294.124,33.561,29.038,28.985,8.634,0,0
8,1,0,1,4,5,0,1087.161,362.821,74.129,28.859,28.728,8.658,0,0
10,2,0,1,0,0,0,1709.686,35.171,-40.987,29.322,29.158,8.703,0,0
11,2,0,1,1,1,0,1610.115,195.174,-20.731,28.616,28.569,8.598,0,0
12,2,0,1,2,3,0,1654.68,241.76,31.142,29.269,28.553,8.873,0,0
13,2,0,1,3,3,0,1631.458,225.752,126.839,28.348,28.252,8.89,0,0
14,2,0,1,4,4,0,1378.537,371.252,81.172,28.601,28.404,8.57,0,0
15,2,0,1,5,5,0,1576.081,390.995,11.234,28.641,28.604,8.607,0,0
16,3,0,1,0,0,0,1950.186,77.775,24.472,28.659,28.594,8.608,0,0
17,3,0,1,1,1,0,1871.479,129.186,-8.579,28.277,28.219,8.494,0,0
19,3,0,1,3,3,0,2238.133,218.814,42.657,29.051,28.923,8.627,0,0
21,3,0,1,5,6,0,1798.394,413.761,84.278,28.995,28.926,8.619,0,0
