<ImageInformation>
ImageNumX,10
ImageNumY,13
ImageNumZ,2
ImageSizeX,2500
ImageSizeY,1800
OverlapX,100
OverlapY,100
UmPerPixelX,0.24
UmPerPixelY,0.24
UmPerLayerZ,1000
ImageFormat,1
ImageQuality,10
</ImageInformation>
<GrabPositionInformation>
XNo,YNo,ZNo,PosX[nm],PosY[nm],PosZ[nm]
</GrabPositionInformation>
<DepthImageInformation>
ImageNumZ,0
ImageSizeX,0
ImageSizeY,0
UmPerPixelX,0
UmPerPixelY,0
UmPerLayerZ,0
ImageFormat,0
ImageQuality,0
</DepthImageInformation>
<Result>
ProcArea,30551040
</Result>
<ResultDatas>
No,ImageNoX,ImageNoY,ImageNoZ,ElpsLabel,ObjLabel,Average,GravX,GravY,Angle,MjrAx,MnrAx,X2,Status,DepthAve
0,0,0,1,0,0,0,387.069,34.868,88.885,30.74,30.551,8.853,0,0
1,0,0,1,1,1,0,196.398,54.788,81.014,30.29,30.186,8.821,0,0
2,0,0,1,2,2,0,81.923,115.768,88.828,30.904,30.682,8.896,0,0
3,0,0,1,3,3,0,47.556,232.638,34.861,31.495,31.354,8.993,0,0
4,0,0,1,4,4,0,566.371,290.101,66.196,31.144,30.99,8.89,0,0
6,1,0,1,0,0,0,698.318,32.84,57.315,30.662,30.457,8.829,0,0
7,1,0,1,1,1,0,910.275,56.273,90.25,30.678,30.596,8.851,0,0
8,1,0,1,2,2,0,771.914,68.084,84.771,30.494,30.401,8.882,0,0
9,1,0,1,3,4,0,910.556,203.106,115.928,30.206,30.058,8.79,0,0
10,1,0,1,4,6,0,915.797,404.019,64.152,31.008,30.828,8.932,0,0
12,2,0,1,0,0,0,1173.539,128.943,33.643,31.096,30.945,8.962,0,0
13,2,0,1,1,1,0,1438.366,166.7,36.4,30.357,30.309,8.849,0,0
14,2,0,1,2,2,0,1246.253,332.959,52.968,30.921,30.754,8.909,0,0
15,2,0,1,3,3,0,1324.646,370.746,8.12,31.174,31.032,8.9,0,0
16,3,0,1,0,2,0,1995.921,74.609,120.764,30.873,30.745,8.901,0,0
17,3,0,1,1,3,0,2296.874,129.802,79.129,30.457,30.419,8.879,0,0
19,3,0,1,3,5,0,1922.204,392.993,90.511,30.798,30.384,9.011,0,0
21,3,0,1,5,6,0,2158.679,382.066,70.734,30.726,30.531,8.849,0,0
22,3,0,1,6,7,0,2288.38,403.309,40.686,31.287,30.992,8.911,0,0
23,4,0,1,0,0,0,2331.572,51.691,26.541,30.816,30.687,8.884,0,0
