<ImageInformation>
ImageNumX,10
ImageNumY,13
ImageNumZ,1
ImageSizeX,2500
ImageSizeY,1800
OverlapX,100
OverlapY,100
UmPerPixelX,0.24
UmPerPixelY,0.24
UmPerLayerZ,1000
ImageFormat,1
ImageQuality,10
</ImageInformation>
<GrabPositionInformation>
XNo,YNo,ZNo,PosX[nm],PosY[nm],PosZ[nm]
</GrabPositionInformation>
<DepthImageInformation>
ImageNumZ,0
ImageSizeX,0
ImageSizeY,0
UmPerPixelX,0
UmPerPixelY,0
UmPerLayerZ,0
ImageFormat,0
ImageQuality,0
</DepthImageInformation>
<Result>
ProcArea,30551040
</Result>
<ResultDatas>
No,ImageNoX,ImageNoY,ImageNoZ,ElpsLabel,ObjLabel,Average,GravX,GravY,Angle,MjrAx,MnrAx,X2,Status,DepthAve
0,0,0,0,0,1,0,87.459,20.817,-3.845,36.646,36.472,9.752,0,0
1,0,0,0,1,2,0,269.891,22.018,75.008,37.45,37.143,9.789,0,0
2,0,0,0,2,3,0,393.1,59.653,101.902,37.78,36.988,9.736,0,0
3,0,0,0,3,4,0,141.915,82.187,71.932,36.81,36.408,9.686,0,0
4,0,0,0,4,5,0,467.639,126.536,93.694,38.442,37.945,9.946,0,0
5,0,0,0,5,6,0,217.676,149.446,60.973,36.812,36.637,9.717,0,0
6,0,0,0,6,7,0,167.048,269.086,68.196,37.508,37.067,9.787,0,0
7,0,0,0,7,8,0,212.282,305.865,111.216,38.219,37.749,9.891,0,0
8,0,0,0,8,9,0,555.406,321.562,59.333,38.418,38.235,9.981,0,0
10,1,0,0,0,2,0,994.512,80.043,6.519,36.717,36.702,9.713,0,0
11,1,0,0,1,3,0,648.577,83.769,54.682,36.621,36.358,9.654,0,0
12,1,0,0,2,4,0,1061.555,92.965,125.053,37.607,35.854,9.643,0,0
13,1,0,0,3,5,0,707.019,116.97,65.564,37.37,36.936,9.752,0,0
14,1,0,0,4,6,0,921.781,132.254,98.954,37.152,36.802,9.706,0,0
15,1,0,0,5,7,0,633.639,202.355,53.089,37.942,37.663,9.844,0,0
16,1,0,0,6,8,0,973.38,250.339,103.292,37.672,37.291,9.838,0,0
17,1,0,0,7,9,0,880.96,274.186,35.05,37.925,37.832,9.864,0,0
18,1,0,0,8,10,0,759.965,289.085,79.503,37.529,37.223,9.81,0,0
19,1,0,0,9,11,0,966.134,333.856,45.253,37.987,37.831,9.872,0,0
20,1,0,0,10,12,0,727.55,347.687,45.539,37.525,37.312,9.821,0,0
21,2,0,0,0,1,0,1262.704,31.162,14.377,36.941,36.878,9.688,0,0
22,2,0,0,1,2,0,1592.63,61.049,110.412,37.23,36.936,9.733,0,0
23,2,0,0,2,3,0,1193.228,94.786,33.737,36.598,36.264,9.639,0,0
24,2,0,0,3,4,0,1430.907,134.234,88.457,37.025,36.844,9.772,0,0
25,2,0,0,4,5,0,1254.965,294.421,101.564,37.391,36.956,9.757,0,0
26,2,0,0,5,6,0,1640.573,395.448,25.429,38.355,38.216,9.893,0,0
27,2,0,0,6,7,0,1239.283,416.851,-1.23,39.555,33.517,9.417,0,0
28,3,0,0,0,1,0,1756.893,21.186,105.542,36.684,35.862,9.597,0,0
29,3,0,0,1,2,0,1891.861,27.057,80.983,36.798,36.485,9.694,0,0
30,3,0,0,2,3,0,2192.589,45.976,94.832,37.281,37.021,9.829,0,0
31,3,0,0,3,4,0,2139.101,67.576,82.433,37.732,36.67,9.249,0,0
32,3,0,0,4,5,0,2285.727,83.938,128.738,37.897,37.663,9.995,0,0
33,3,0,0,5,6,0,1768.696,201.962,91.279,37.186,36.505,9.913,0,0
34,3,0,0,6,7,0,2195.471,289.612,-28.001,37.549,37.244,9.816,0,0
35,3,0,0,7,8,0,2085.39,322.492,85.004,38.351,38.196,9.967,0,0
36,3,0,0,8,9,0,1906.624,333.257,-3.762,37.916,37.756,9.853,0,0
37,3,0,0,9,10,0,1849.619,380.524,45.77,38.05,37.885,9.887,0,0
