<ImageInformation>
ImageNumX,10
ImageNumY,13
ImageNumZ,1
ImageSizeX,2500
ImageSizeY,1800
OverlapX,100
OverlapY,100
UmPerPixelX,0.24
UmPerPixelY,0.24
UmPerLayerZ,1000
ImageFormat,1
ImageQuality,10
</ImageInformation>
<GrabPositionInformation>
XNo,YNo,ZNo,PosX[nm],PosY[nm],PosZ[nm]
</GrabPositionInformation>
<DepthImageInformation>
ImageNumZ,0
ImageSizeX,0
ImageSizeY,0
UmPerPixelX,0
UmPerPixelY,0
UmPerLayerZ,0
ImageFormat,0
ImageQuality,0
</DepthImageInformation>
<Result>
ProcArea,30551040
</Result>
<ResultDatas>
No,ImageNoX,ImageNoY,ImageNoZ,ElpsLabel,ObjLabel,Average,GravX,GravY,Angle,MjrAx,MnrAx,X2,Status,DepthAve
67,8,0,0,10,11,0,4739.859,344.277,57.412,37.885,37.833,9.859,0,0
68,9,0,0,0,1,0,5334.672,74.232,75.068,36.667,36.428,9.67,0,0
69,9,0,0,1,2,0,5439.835,106.88,64.833,36.657,36.507,9.679,0,0
70,9,0,0,2,3,0,5683.647,114.611,77.105,37.317,36.787,9.725,0,0
71,9,0,0,3,4,0,5271.863,169.733,74.376,37.042,36.465,9.724,0,0
72,9,0,0,4,6,0,5592.959,228.656,79.169,37.081,36.863,9.704,0,0
74,0,1,0,0,2,0,515.864,489.755,-10.25,37.43,37.147,9.788,0,0
75,0,1,0,1,3,0,444.49,497.546,90.904,37.444,37.108,9.783,0,0
76,0,1,0,2,4,0,429.92,572.312,24.366,37.116,36.985,9.725,0,0
77,0,1,0,3,5,0,294.438,599.558,100.42,36.895,36.722,9.739,0,0
78,0,1,0,4,6,0,194.164,684.724,20.223,37.939,34.032,9.606,0,0
79,0,1,0,5,6,0,206.772,655.893,14.434,37.37,34.008,9.525,0,0
80,0,1,0,6,7,0,332.485,807.989,-16.889,37.88,37.78,9.852,0,0
81,1,1,0,0,1,0,600.063,463.924,45.733,36.888,36.683,9.655,0,0
82,1,1,0,1,3,0,915.448,539.22,93.863,36.808,36.422,9.688,0,0
83,1,1,0,2,4,0,1085.605,614.063,86.012,37.281,37.053,9.755,0,0
84,1,1,0,3,5,0,801,709.745,83.756,37.703,37.427,9.783,0,0
85,1,1,0,4,6,0,1028.385,716.195,96.229,38.116,37.976,9.908,0,0
87,1,1,0,6,8,0,680.558,757.46,22.151,37.62,37.441,9.774,0,0
88,2,1,0,0,1,0,1283.307,442.255,20.853,36.681,36.6,9.695,0,0
89,2,1,0,1,2,0,1552.66,472.046,90.73,37.679,36.703,9.761,0,0
90,2,1,0,2,3,0,1188.149,518.403,43.808,36.463,36.193,9.612,0,0
91,2,1,0,3,4,0,1314.319,524.292,51.686,37.285,36.725,9.713,0,0
92,2,1,0,4,5,0,1527.436,548.647,61.752,37.632,34.78,9.658,0,0
93,2,1,0,5,6,0,1374.291,554.747,62.691,36.841,36.712,9.73,0,0
95,2,1,0,7,8,0,1670.488,611.325,100.005,37.723,37.311,9.77,0,0
96,2,1,0,8,9,0,1531.71,713.562,83.081,37.877,37.298,9.788,0,0
97,2,1,0,9,10,0,1696.735,781.396,0.226,38.106,38.075,9.843,0,0
98,3,1,0,0,0,0,2313.751,453.986,90.762,39.799,31.734,9.27,0,0
99,3,1,0,1,1,0,2067.184,481.515,91.864,36.814,36.445,9.692,0,0
100,3,1,0,2,2,0,1898.286,600.077,56.869,36.512,36.297,9.711,0,0
101,3,1,0,3,3,0,1811.779,624.793,17.88,37.246,36.909,9.732,0,0
102,3,1,0,4,4,0,2257.41,668.396,-16.744,38.464,38.432,9.935,0,0
103,3,1,0,5,5,0,2113.485,685.008,75.441,37.232,37.005,9.742,0,0
104,3,1,0,6,6,0,2092.466,758.583,99.699,38.156,38.076,9.926,0,0
105,4,1,0,0,4,0,2497.926,468.361,102.499,36.535,36.084,9.607,0,0
107,4,1,0,2,8,0,2760.612,598.418,78.986,37.722,37.572,9.881,0,0
108,4,1,0,3,9,0,2735.749,655.588,127.292,37.515,37.368,9.827,0,0
109,4,1,0,4,10,0,2549.633,668.887,43.156,37.246,36.91,9.81,0,0
110,4,1,0,5,11,0,2604.604,691.502,42.287,37.914,37.683,9.843,0,0
111,4,1,0,6,14,0,2639.328,798.527,-28.358,37.735,37.475,9.87,0,0
112,5,1,0,0,1,0,3016.082,502.047,76.873,36.778,36.462,9.689,0,0
113,5,1,0,1,3,0,3251.102,570.707,78.883,36.994,36.724,9.752,0,0
114,5,1,0,2,4,0,3033.857,612.614,62.462,37.962,37.628,9.92,0,0
116,5,1,0,4,6,0,3298.657,707.542,-35.145,37.79,37.605,9.817,0,0
117,6,1,0,0,0,0,3682.965,434.034,84.648,36.656,36.159,9.633,0,0
118,6,1,0,1,1,0,3982.346,444.593,-44.081,37.441,37.11,9.784,0,0
119,6,1,0,2,3,0,3512.878,547.266,20.083,37.158,36.991,9.731,0,0
120,6,1,0,3,5,0,4015.457,648.625,101.885,37.787,37.703,9.829,0,0
121,6,1,0,4,6,0,3809.699,685.607,-33.562,37.048,37.014,9.72,0,0
122,6,1,0,5,7,0,3505.576,714.601,73.74,37.822,37.451,9.801,0,0
123,6,1,0,6,8,0,3766.53,741.042,90.943,37.245,37.169,9.766,0,0
124,7,1,0,0,1,0,4575.37,433.289,99.852,37.564,37.209,9.813,0,0
125,7,1,0,1,2,0,4517.63,461.275,80.178,37.748,37.409,9.786,0,0
