<ImageInformation>
ImageNumX,10
ImageNumY,13
ImageNumZ,2
ImageSizeX,2500
ImageSizeY,1800
OverlapX,100
OverlapY,100
UmPerPixelX,0.24
UmPerPixelY,0.24
UmPerLayerZ,1000
ImageFormat,1
ImageQuality,10
</ImageInformation>
<GrabPositionInformation>
XNo,YNo,ZNo,PosX[nm],PosY[nm],PosZ[nm]
</GrabPositionInformation>
<DepthImageInformation>
ImageNumZ,0
ImageSizeX,0
ImageSizeY,0
UmPerPixelX,0
UmPerPixelY,0
UmPerLayerZ,0
ImageFormat,0
ImageQuality,0
</DepthImageInformation>
<Result>
ProcArea,30551040
</Result>
<ResultDatas>
No,ImageNoX,ImageNoY,ImageNoZ,ElpsLabel,ObjLabel,Average,GravX,GravY,Angle,MjrAx,MnrAx,X2,Status,DepthAve
74,2,1,1,3,5,0,1260.719,729.245,-29.231,37.785,37.694,9.828,0,0
76,3,1,1,0,1,0,1923.267,479.401,79.43,38.409,38.231,9.902,0,0
77,3,1,1,1,3,0,1981.731,535.837,-12.857,39.11,38.741,9.908,0,0
78,3,1,1,2,4,0,2058.94,693.718,-17.464,37.476,37.324,9.739,0,0
79,3,1,1,3,7,0,2236.702,721.452,-10.74,39.106,38.966,9.936,0,0
80,3,1,1,4,8,0,2230.923,797.853,72.135,39.444,39.137,10,0,0
81,4,1,1,0,5,0,2744.895,508.122,39.69,37.961,37.837,9.87,0,0
82,4,1,1,1,6,0,2395.398,571.911,132.333,38.215,37.994,9.846,0,0
83,4,1,1,2,8,0,2889.292,728.512,93.551,41.727,33.04,9.472,0,0
84,4,1,1,3,9,0,2589.829,772.871,52.382,38.163,37.957,9.835,0,0
85,4,1,1,4,10,0,2492.927,782.574,0.194,39.217,38.487,9.964,0,0
86,4,1,1,5,11,0,2362.246,792.85,-2.558,38.438,38.31,9.916,0,0
87,4,1,1,6,12,0,2841.519,803.025,75.354,39.33,38.818,9.945,0,0
88,4,1,1,7,13,0,2443.924,804.577,71.541,39.057,38.76,9.903,0,0
89,5,1,1,0,1,0,3301.541,447.551,97.924,38.296,38.154,9.878,0,0
90,5,1,1,1,2,0,3134.4,480.628,109.18,38.45,38.317,9.918,0,0
91,5,1,1,2,4,0,3312.923,672.179,54.904,38.588,37.909,9.809,0,0
92,5,1,1,3,5,0,3171.444,707.457,133.037,34.86,34.008,9.112,0,0
93,5,1,1,4,9,0,3025.361,827.791,-1.915,44.015,26.223,8.733,0,0
94,6,1,1,0,1,0,3836.591,517.135,60.819,38.142,38.134,9.855,0,0
95,6,1,1,1,2,0,3707.031,523.332,27.063,38.624,38.424,9.955,0,0
96,6,1,1,2,3,0,3676.027,578.389,59.367,37.957,37.518,9.828,0,0
97,6,1,1,3,4,0,3526.273,674.275,71.74,38.133,38.062,9.845,0,0
98,7,1,1,0,0,0,4178.848,451.334,77.437,38.311,38.122,9.875,0,0
99,7,1,1,1,3,0,4505.076,552.079,61.765,38.2,38.109,9.859,0,0
100,7,1,1,2,4,0,4195.102,633.126,86.765,38.481,38.379,9.93,0,0
101,7,1,1,3,5,0,4288.163,676.163,6.78,38.41,38.338,9.916,0,0
102,7,1,1,4,6,0,4396.693,723.035,17.593,37.72,37.312,9.77,0,0
103,7,1,1,5,7,0,4226.543,723.53,102.862,38.2,37.958,9.84,0,0
104,8,1,1,0,2,0,4825.877,495.541,87.986,38.722,38.493,9.976,0,0
105,8,1,1,1,4,0,4743.58,613.814,57.858,38.661,38.245,9.937,0,0
106,8,1,1,2,5,0,4666.069,630.737,128.613,38.56,38.29,9.929,0,0
107,8,1,1,3,6,0,4899.448,738.683,35.134,38.412,38.215,9.9,0,0
108,8,1,1,4,7,0,4662.77,740.906,110.456,38.876,38.755,9.954,0,0
109,8,1,1,5,8,0,5020.876,817.52,24.515,39.199,39.153,9.971,0,0
110,0,2,1,0,0,0,389.357,873.501,107.384,38.344,37.811,9.618,0,0
111,0,2,1,1,1,0,271.098,911.02,61.908,38.48,38.107,9.895,0,0
112,0,2,1,2,2,0,144.864,950.291,110.99,38.276,38.192,9.88,0,0
113,0,2,1,3,5,0,425.306,1070.613,91.905,37.443,36.533,9.342,0,0
114,0,2,1,4,6,0,481.222,1137.733,35.013,38.839,38.432,9.908,0,0
115,0,2,1,5,7,0,113.59,1154.423,109.517,38.539,38.214,9.916,0,0
116,1,2,1,0,0,0,817.563,924.413,80.771,38.487,38.326,9.924,0,0
117,1,2,1,1,1,0,645.687,953.826,82.238,38.715,38.534,9.981,0,0
118,1,2,1,2,2,0,887.744,961.08,101.653,38.414,38.217,9.901,0,0
119,1,2,1,3,5,0,717.997,1010.921,109.208,38.407,38.106,9.81,0,0
121,1,2,1,5,8,0,632.859,1159.092,17.35,38.952,38.719,9.959,0,0
122,1,2,1,6,9,0,895.086,1162.485,99.079,37.99,37.803,9.868,0,0
123,1,2,1,7,10,0,604.644,1216.595,50.124,39.112,38.978,9.865,0,0
124,2,2,1,0,2,0,1329.331,875.639,87.633,38.569,38.032,9.896,0,0
125,2,2,1,1,3,0,1282.127,907.908,111.038,38.246,37.056,9.654,0,0
126,2,2,1,2,4,0,1562.691,925.568,128.975,38.491,38.063,9.891,0,0
127,2,2,1,3,6,0,1175.547,1016.341,23.545,38.278,37.879,9.839,0,0
