<ImageInformation>
ImageNumX,10
ImageNumY,13
ImageNumZ,2
ImageSizeX,2500
ImageSizeY,1800
OverlapX,100
OverlapY,100
UmPerPixelX,0.24
UmPerPixelY,0.24
UmPerLayerZ,1000
ImageFormat,1
ImageQuality,10
</ImageInformation>
<GrabPositionInformation>
XNo,YNo,ZNo,PosX[nm],PosY[nm],PosZ[nm]
</GrabPositionInformation>
<DepthImageInformation>
ImageNumZ,0
ImageSizeX,0
ImageSizeY,0
UmPerPixelX,0
UmPerPixelY,0
UmPerLayerZ,0
ImageFormat,0
ImageQuality,0
</DepthImageInformation>
<Result>
ProcArea,30551040
</Result>
<ResultDatas>
No,ImageNoX,ImageNoY,ImageNoZ,ElpsLabel,ObjLabel,Average,GravX,GravY,Angle,MjrAx,MnrAx,X2,Status,DepthAve
231,3,4,1,2,5,0,1901.218,1896.774,115.004,38.739,38.303,9.954,0,0
232,3,4,1,3,6,0,2218.682,1923.043,43.916,38.924,38.668,9.949,0,0
233,3,4,1,4,7,0,1874.13,1992.346,-7.394,38.679,38.447,9.965,0,0
234,4,4,1,0,0,0,2578.533,1692.224,-30.828,38.589,38.511,9.886,0,0
235,4,4,1,1,1,0,2652.624,1693.646,128.371,38.438,36.781,8.906,0,0
236,4,4,1,2,3,0,2639.484,1785.022,-31.728,38.302,37.885,9.843,0,0
237,4,4,1,3,5,0,2401.742,1890.439,131.422,38.446,38.306,9.917,0,0
238,5,4,1,0,2,0,2982.406,1714.55,55.838,38.456,38.101,9.892,0,0
239,5,4,1,1,3,0,2900.666,1729.96,26.638,38.87,38.426,9.911,0,0
240,5,4,1,2,4,0,3432.12,1817.099,32.214,38.964,38.875,9.981,0,0
241,5,4,1,3,5,0,3213.167,1849.258,27.765,37.936,37.647,9.842,0,0
242,5,4,1,4,6,0,3252.125,1933.948,-12.758,38.021,37.854,9.803,0,0
243,5,4,1,5,7,0,2901.459,1940.605,-11.737,38.822,38.729,9.944,0,0
244,6,4,1,0,2,0,3624.561,1744.278,-0.608,38.212,38.171,9.869,0,0
245,6,4,1,1,3,0,3902.186,1786.81,88.236,38.464,38.064,9.888,0,0
246,6,4,1,2,4,0,3783.657,1796.702,108.493,38.156,36.872,9.849,0,0
247,6,4,1,3,5,0,3626.658,1851.398,14.547,38.65,38.311,9.944,0,0
248,6,4,1,4,6,0,3609.793,1966.962,110.355,39.029,38.776,9.976,0,0
250,8,4,1,0,0,0,4892.762,1724.184,86.927,38.375,38.21,9.895,0,0
251,8,4,1,1,2,0,4822.743,1748.911,55.528,38.064,37.955,9.822,0,0
252,8,4,1,2,3,0,5050.833,1785.266,120.816,38.636,38.323,9.943,0,0
253,8,4,1,3,4,0,5106.067,1806.183,10.006,38.444,38.381,9.926,0,0
254,8,4,1,4,5,0,4942.93,1889.826,125.245,37.13,37.032,9.733,0,0
255,9,4,1,0,0,0,5676.843,1663.226,127.289,38.728,38.219,9.942,0,0
257,9,4,1,2,3,0,5559.007,1776.027,106.419,38.155,37.958,9.91,0,0
258,9,4,1,3,6,0,5703.314,1895.317,-11.751,38.235,38.062,9.858,0,0
259,9,4,1,4,7,0,5618.639,1928.545,127.729,38.465,37.905,9.791,0,0
260,0,5,1,0,1,0,313.064,2066.961,28.174,38.282,38.164,9.877,0,0
261,0,5,1,1,2,0,298.395,2191.741,23.077,38.076,38.003,9.906,0,0
262,0,5,1,2,3,0,137.9,2215.446,27.538,38.861,38.741,9.95,0,0
263,0,5,1,3,4,0,76.475,2238.455,123.005,40.04,38.186,9.884,0,0
264,0,5,1,4,5,0,281.1,2321.938,-34.286,37.97,37.778,9.787,0,0
265,0,5,1,5,6,0,215.176,2407.943,-41.086,38.343,38.128,9.88,0,0
266,0,5,1,6,8,0,142.807,2459.875,-3.121,41.057,29.016,9.672,0,0
267,0,5,1,7,9,0,359.541,2459.895,-7.119,40.784,27.848,9.12,0,0
268,1,5,1,0,3,0,804.313,2283.343,91.537,38.183,38.097,9.932,0,0
269,1,5,1,1,5,0,963.552,2385.19,111.108,38.515,38.094,9.898,0,0
270,1,5,1,2,6,0,667.987,2409.86,100.834,39.188,37.917,9.885,0,0
272,2,5,1,0,1,0,1299.122,2098.494,28.127,38.148,38.03,9.919,0,0
273,2,5,1,1,2,0,1173.284,2168.33,37.996,38.48,38.279,9.918,0,0
274,2,5,1,2,3,0,1195.536,2267.103,-23.087,38.694,38.228,9.939,0,0
275,2,5,1,3,4,0,1586.023,2274.442,115.263,38.491,38.428,9.938,0,0
276,2,5,1,4,5,0,1708.931,2292.63,89.724,38.224,38.15,9.868,0,0
277,2,5,1,5,6,0,1308.934,2319.92,40.742,39.387,39.116,9.99,0,0
278,2,5,1,6,7,0,1360.518,2331.625,31.267,39.041,38.672,9.964,0,0
279,2,5,1,7,8,0,1331.459,2406.266,90.879,39.454,39.134,9.856,0,0
280,2,5,1,8,10,0,1360.971,2454.181,-0.962,38.884,37.42,9.784,0,0
283,3,5,1,0,0,0,2312.56,2075.827,89.421,40.319,34.052,9.51,0,0
284,3,5,1,1,1,0,1847.801,2127.833,-35.019,38.186,38.082,9.931,0,0
285,3,5,1,2,2,0,2278.524,2128.353,104.852,39.178,38.757,9.992,0,0
286,3,5,1,3,4,0,1783.325,2225.148,55.134,38.245,38.099,9.864,0,0
287,3,5,1,4,6,0,2204.402,2278.24,-34.114,38.199,38.029,9.926,0,0
288,3,5,1,5,7,0,2303.793,2299.746,115.51,39.824,38.956,9.951,0,0
289,3,5,1,6,8,0,2227.865,2339.971,-9.721,39.407,38.977,9.902,0,0
290,3,5,1,7,9,0,2285.116,2352.234,-33.732,39.254,39.166,9.98,0,0
291,4,5,1,0,1,0,2591.966,2216.584,37.386,37.808,37.588,9.817,0,0
292,4,5,1,1,2,0,2366.469,2226.404,20.107,38.326,38.132,9.879,0,0
293,4,5,1,2,3,0,2886.932,2242.351,92.363,39.461,36.511,9.732,0,0
294,4,5,1,3,4,0,2466.356,2247.646,-21.621,39.042,38.884,9.992,0,0
295,4,5,1,4,7,0,2553.205,2342.71,33.121,38.176,38.028,9.846,0,0
296,4,5,1,5,8,0,2881.111,2400.126,-21.897,35.654,35.305,9.464,0,0
298,5,5,1,0,0,0,3366.147,2064.319,0.479,38.593,38.419,9.95,0,0
299,5,5,1,1,1,0,3272.194,2087.584,90.967,38.525,37.977,9.884,0,0
300,5,5,1,2,2,0,3418.351,2130.18,125.64,38.478,38.119,9.897,0,0
301,5,5,1,3,4,0,3287.821,2247.387,112.711,38.177,37.852,9.747,0,0
302,5,5,1,4,5,0,2987.525,2268.019,-6.613,38.331,37.839,9.842,0,0
303,6,5,1,0,1,0,3882.836,2083.904,-30.69,39.017,38.781,9.975,0,0
304,6,5,1,1,2,0,3813.107,2148.118,69.122,38.427,38.101,9.887,0,0
306,6,5,1,3,4,0,3534.996,2186.741,9.315,39.024,38.863,9.987,0,0
307,6,5,1,4,5,0,3864.037,2204.193,61.883,37.765,37.678,9.823,0,0
308,6,5,1,5,6,0,3561.047,2248.177,-15.068,38.362,38.219,9.894,0,0
309,6,5,1,6,9,0,3583.776,2348.459,105.706,38.954,38.828,9.973,0,0
310,6,5,1,7,10,0,3826.529,2398.476,122.195,38.609,38.276,9.934,0,0
311,7,5,1,0,1,0,4347.187,2061.537,101.463,38.785,38.551,9.992,0,0
312,7,5,1,1,2,0,4151.103,2072.766,76.798,38.706,38.369,9.958,0,0
313,7,5,1,2,3,0,4229.294,2102.066,86.077,38.221,38.003,9.925,0,0
314,7,5,1,3,5,0,4191.636,2178.352,75.76,38.983,38.647,9.88,0,0
315,7,5,1,4,6,0,4143.1,2203.038,22.605,38.982,38.645,9.954,0,0
316,7,5,1,5,7,0,4223.778,2209.257,79.589,38.556,38.475,9.953,0,0
317,7,5,1,6,8,0,4261.897,2279.549,110.855,38.527,38.38,9.861,0,0
318,7,5,1,7,10,0,4314.659,2312.124,97.385,37.765,37.592,9.736,0,0
320,7,5,1,9,12,0,4592.955,2375.39,8.128,39.243,38.994,9.957,0,0
321,8,5,1,0,0,0,5010.536,2130.634,78.423,38.328,38.059,9.869,0,0
322,8,5,1,1,1,0,4850.159,2157.406,117.871,38.718,38.294,9.95,0,0
