<ImageInformation>
ImageNumX,10
ImageNumY,13
ImageNumZ,1
ImageSizeX,2500
ImageSizeY,1800
OverlapX,100
OverlapY,100
UmPerPixelX,0.24
UmPerPixelY,0.24
UmPerLayerZ,1000
ImageFormat,1
ImageQuality,10
</ImageInformation>
<GrabPositionInformation>
XNo,YNo,ZNo,PosX[nm],PosY[nm],PosZ[nm]
</GrabPositionInformation>
<DepthImageInformation>
ImageNumZ,0
ImageSizeX,0
ImageSizeY,0
UmPerPixelX,0
UmPerPixelY,0
UmPerLayerZ,0
ImageFormat,0
ImageQuality,0
</DepthImageInformation>
<Result>
ProcArea,30551040
</Result>
<ResultDatas>
No,ImageNoX,ImageNoY,ImageNoZ,ElpsLabel,ObjLabel,Average,GravX,GravY,Angle,MjrAx,MnrAx,X2,Status,DepthAve
75,5,1,0,1,2,0,3329.925,628.029,71.67,32.249,32.059,9.116,0,0
76,5,1,0,2,3,0,3390.39,640.135,37.277,31.872,31.764,9.021,0,0
77,5,1,0,3,4,0,3071.004,651.314,90.954,32.589,32.404,9.213,0,0
78,5,1,0,4,5,0,3464.309,717.577,86.549,32.795,32.167,9.124,0,0
79,6,1,0,0,0,0,3685.819,483.855,73.471,32.199,32.055,9.108,0,0
80,7,1,0,0,0,0,4440.233,544.609,72.216,32.513,32.299,9.187,0,0
81,7,1,0,1,1,0,4437.804,710.157,44.469,32.289,32.075,9.124,0,0
82,8,1,0,0,1,0,4892.418,577.815,62.309,32.297,32.227,9.146,0,0
83,8,1,0,1,2,0,4765.998,682.767,52.238,32.064,31.958,9.075,0,0
84,8,1,0,2,3,0,5173.317,777.739,-37.44,32.71,32.659,9.182,0,0
85,9,1,0,0,0,0,5508.555,589.772,78.423,31.867,31.787,9.108,0,0
86,9,1,0,1,1,0,5315.792,643.029,41.044,32.666,32.276,9.122,0,0
87,9,1,0,2,2,0,5760.483,768.672,45.453,32.57,32.164,9.176,0,0
88,0,2,0,0,1,0,92.81,944.883,19.04,32.949,32.789,9.234,0,0
89,0,2,0,1,2,0,519.588,987.233,93.602,33.081,33.001,9.199,0,0
90,0,2,0,2,4,0,329.87,1148.41,-37.307,25.555,25.342,8.085,0,0
91,0,2,0,3,5,0,377.169,1182.678,-28.273,32.108,31.867,9.069,0,0
93,0,2,0,5,7,0,385.874,1217.091,49.507,32.553,32.274,9.105,0,0
94,0,2,0,6,8,0,276.132,1222.819,-19.153,32.629,32.32,9.123,0,0
95,1,2,0,0,2,0,873.507,1018.707,60.865,32.42,32.337,9.179,0,0
96,1,2,0,1,3,0,593.559,1099.753,22.258,32.53,32.36,9.114,0,0
97,2,2,0,0,1,0,1656.282,836.591,112.407,32.317,32.133,9.136,0,0
98,2,2,0,1,2,0,1251.608,927.421,-8.836,32.861,32.723,9.212,0,0
99,2,2,0,2,3,0,1655.729,977.508,59.828,32.611,32.49,9.144,0,0
100,2,2,0,3,4,0,1423.114,1046.808,41.329,32.027,31.866,9.918,0,0
101,2,2,0,4,4,0,1400.728,1031.387,37.501,32.325,31.984,9.978,0,0
102,2,2,0,5,5,0,1401.478,1116.877,8.27,31.918,31.558,9.083,0,0
103,2,2,0,6,6,0,1443.534,1122.968,85.62,32.6,32.468,9.139,0,0
104,2,2,0,7,7,0,1183.921,1139.756,-1.818,33.147,32.46,9.132,0,0
105,2,2,0,8,8,0,1698.363,1208.291,66.43,33.243,33.106,9.236,0,0
106,3,2,0,0,0,0,1841.202,988.044,31.341,32.627,32.439,9.139,0,0
108,3,2,0,2,2,0,2256.413,1167.729,104.889,32.351,32.226,9.154,0,0
109,4,2,0,0,0,0,2442.849,909.49,55.936,32.202,31.977,9.098,0,0
110,5,2,0,0,0,0,3362.272,979.73,93.59,32.566,31.965,8.981,0,0
111,5,2,0,1,1,0,3284.915,1059.292,33.575,31.784,31.433,9.045,0,0
112,5,2,0,2,2,0,2919.73,1109.714,29.46,32.443,32.319,9.18,0,0
113,5,2,0,3,3,0,2972.703,1141.365,0.969,32.624,32.491,9.146,0,0
114,5,2,0,4,4,0,3460.908,1235.099,-3.684,34.203,29.071,8.806,0,0
115,6,2,0,0,0,0,3632.149,845.753,75.072,32.698,32.475,9.154,0,0
116,6,2,0,1,1,0,3833.068,864.52,115.339,32.45,32.331,9.099,0,0
117,6,2,0,2,2,0,3812.95,938.953,70.276,32.056,31.955,9.074,0,0
